tpb,gpuA,nX,time
256,0,512000.0,184.30141544
256,0,1003520.0,209.83981562
256,0,2007040.0,462.02282651
256,0,4997120.0,561.70952398
256,0,8007680.0,3703.5044184
256,0,10014720.0,11161.66172813
256,5,102400.0,157.04191996
256,5,512000.0,177.40829371
256,5,1003520.0,205.78503112
256,5,2007040.0,316.91272146
256,5,4997120.0,633.92810475
256,5,8007680.0,4470.78129387
256,5,10014720.0,11120.1464226
256,10,102400.0,140.96167739
256,10,512000.0,171.99232626
256,10,1003520.0,195.55190388
256,10,2007040.0,297.05389602
256,10,4997120.0,651.84342744
256,10,8007680.0,5917.75266911
256,10,10014720.0,11169.88397086
256,15,102400.0,147.98729802
256,15,512000.0,174.64639663
256,15,1003520.0,240.90546645
256,15,2007040.0,287.91953635
256,15,4997120.0,629.09850953
256,15,8007680.0,5561.250187
256,15,10014720.0,11168.86096803
256,20,102400.0,148.44045622
256,20,512000.0,185.25572543
256,20,1003520.0,207.48717529
256,20,2007040.0,283.21290489
256,20,4997120.0,692.11963971
256,20,8007680.0,5436.93621304
256,20,10014720.0,11229.40514331
256,25,102400.0,151.16826512
256,25,512000.0,165.84469465
256,25,1003520.0,221.90909568
256,25,2007040.0,301.69171545
256,25,4997120.0,595.66257835
256,25,8007680.0,5739.44596524
256,25,10014720.0,11174.14829036
256,30,102400.0,151.08554766
256,30,512000.0,197.21030553
256,30,1003520.0,246.61420286
256,30,2007040.0,288.13062082
256,30,4997120.0,793.90311754
256,30,8007680.0,4685.80326703
256,30,10014720.0,9384.8750981
256,35,102400.0,146.88467666
256,35,512000.0,702.16798361
256,35,1003520.0,258.70990324
256,35,2007040.0,273.51370654
256,35,4997120.0,917.11172877
256,35,8007680.0,5206.41524441
256,35,10014720.0,11171.81054872
256,40,102400.0,136.98142601
256,40,512000.0,164.2117598
256,40,1003520.0,205.08260811
256,40,2007040.0,288.81151027
256,40,4997120.0,741.46799476
256,40,8007680.0,5806.31103382
256,40,10014720.0,11167.02402061
256,45,102400.0,144.56727667
256,45,512000.0,193.82107478
256,45,1003520.0,239.25739454
256,45,2007040.0,304.53112538
256,45,4997120.0,653.7572123
256,45,8007680.0,5989.65078925
256,45,10014720.0,11204.77123194
256,50,102400.0,158.77735772
256,50,512000.0,168.68883243
256,50,1003520.0,220.91863156
256,50,2007040.0,274.15299888
256,50,4997120.0,968.33378131
256,50,8007680.0,5407.64080328
256,50,10014720.0,11259.74052053
256,55,102400.0,142.38666642
256,55,512000.0,181.51421047
256,55,1003520.0,229.38199449
256,55,2007040.0,302.17629992
256,55,4997120.0,673.97491711
256,55,8007680.0,4882.39160241
256,55,10014720.0,11090.22582457
256,60,102400.0,158.42594756
256,60,512000.0,168.99050087
256,60,1003520.0,222.85486376
256,60,2007040.0,284.77619338
256,60,4997120.0,646.22491742
256,60,8007680.0,4576.88673916
256,60,10014720.0,11149.69709638
256,65,102400.0,154.44943079
256,65,512000.0,203.0442703
256,65,1003520.0,220.32979607
256,65,2007040.0,312.39973309
256,65,4997120.0,667.28676146
256,65,8007680.0,5085.79173261
256,65,10014720.0,11112.79199807
256,70,102400.0,151.61999304
256,70,512000.0,181.67761917
256,70,1003520.0,211.82185629
256,70,2007040.0,282.13646547
256,70,4997120.0,825.75343208
256,70,8007680.0,5197.21993922
256,70,10014720.0,11091.65311793
256,75,102400.0,138.28631183
256,75,512000.0,178.50253209
256,75,1003520.0,200.10541666
256,75,2007040.0,284.73904601
256,75,4997120.0,622.04821669
256,75,8007680.0,5337.54423129
256,75,10014720.0,11104.52410579
256,80,102400.0,146.10664782
256,80,512000.0,177.85871055
256,80,1003520.0,490.04235321
256,80,2007040.0,310.94903887
256,80,4997120.0,711.43229948
256,80,8007680.0,5381.36791813
256,80,10014720.0,8762.95274545
256,85,102400.0,142.9601662
256,85,512000.0,187.30757138
256,85,1003520.0,219.51608987
256,85,2007040.0,281.64405422
256,85,4997120.0,647.66798352
256,85,8007680.0,5834.7057291
256,85,10014720.0,11020.65269281
256,90,102400.0,140.52155057
256,90,512000.0,172.71334282
256,90,1003520.0,234.43137501
256,90,2007040.0,288.2792103
256,90,4997120.0,671.34317488
256,90,8007680.0,5670.91840284
256,90,10014720.0,11140.0598368
256,95,102400.0,152.79726671
256,95,512000.0,176.42831826
256,95,1003520.0,215.38665306
256,95,2007040.0,307.45976846
256,95,4997120.0,658.27353798
256,95,8007680.0,5412.0165649
256,95,10014720.0,11245.88689532
256,100,102400.0,154.40997909
256,100,512000.0,187.17507247
256,100,1003520.0,214.07338425
256,100,2007040.0,286.48966055
256,100,4997120.0,600.46166107
256,100,8007680.0,5455.07032779
256,100,10014720.0,11257.85931411
384,0,122880.0,151.53139556
384,0,522240.0,193.51789662
384,0,1013760.0,217.18081147
384,0,1996800.0,290.56133022
384,0,5007360.0,634.69222815
384,0,8017920.0,3913.70800014
384,0,10014720.0,11080.97009034
384,5,122880.0,175.4901783
384,5,522240.0,174.78020663
384,5,1013760.0,204.6894022
384,5,1996800.0,471.02679294
384,5,5007360.0,767.03329202
384,5,8017920.0,5596.39283129
384,5,10014720.0,11080.57295118
384,10,122880.0,147.56882395
384,10,522240.0,196.87192676
384,10,1013760.0,238.00749478
384,10,1996800.0,289.2608544
384,10,5007360.0,662.24194987
384,10,8017920.0,5286.24001751
384,10,10014720.0,11180.067118
384,15,122880.0,166.91799542
384,15,522240.0,182.73768992
384,15,1013760.0,214.45586311
384,15,1996800.0,285.24178701
384,15,5007360.0,655.73031377
384,15,8017920.0,5892.63770922
384,15,10014720.0,11182.16147484
384,20,122880.0,149.92492077
384,20,522240.0,166.9066327
384,20,1013760.0,200.31276653
384,20,1996800.0,309.83835235
384,20,5007360.0,604.34660064
384,20,8017920.0,5567.69857326
384,20,10014720.0,11393.12290267
384,25,122880.0,151.31598054
384,25,522240.0,211.75773238
384,25,1013760.0,211.00596495
384,25,1996800.0,280.97087235
384,25,5007360.0,680.15921932
384,25,8017920.0,5679.80083579
384,25,10014720.0,11096.46908583
384,30,122880.0,149.03600604
384,30,522240.0,180.24706797
384,30,1013760.0,219.31704353
384,30,1996800.0,315.2596436
384,30,5007360.0,733.39461962
384,30,8017920.0,5273.96958543
384,30,10014720.0,11147.07532634
384,35,122880.0,158.39309101
384,35,522240.0,177.59744733
384,35,1013760.0,217.79932513
384,35,1996800.0,290.99958973
384,35,5007360.0,676.00832842
384,35,8017920.0,6265.73835169
384,35,10014720.0,8639.99081659
384,40,122880.0,142.96525162
384,40,522240.0,476.04244285
384,40,1013760.0,247.62910081
384,40,1996800.0,286.27535797
384,40,5007360.0,877.15740741
