tpb,gpuA,nX,time
128,4.0000,6397952,322.29222199
128,4.0000,9608192,486.20121038
128,4.0000,12807168,653.38173683
128,6.0000,105984,6.45321338
128,6.0000,200192,10.93301367
128,6.0000,306176,17.03000608
128,6.0000,400384,20.45703537
128,6.0000,600576,29.82148385
128,6.0000,800768,39.21619042
128,6.0000,1201152,58.20552085
128,6.0000,1601536,77.05019906
128,6.0000,2402304,114.76271964
128,6.0000,3203072,152.44896504
128,6.0000,4804608,228.09009286
128,6.0000,6406144,305.08611668
128,6.0000,9597440,471.09658493
128,6.0000,12800512,621.68351910
128,8.0000,98304,5.92178487
128,8.0000,208896,10.90010034
128,8.0000,307200,15.33735702
128,8.0000,405504,20.56324577
128,8.0000,602112,28.78896417
128,8.0000,798720,38.59367063
128,8.0000,1204224,55.94224847
128,8.0000,1597440,73.83012153
128,8.0000,2408448,112.47656051
128,8.0000,3207168,146.61761754
128,8.0000,4804608,223.30202479
128,8.0000,6402048,292.25158010
128,8.0000,9609216,445.37840926
128,8.0000,12804096,605.99168485
128,10.0000,102400,6.22523750
128,10.0000,204800,11.52840621
128,10.0000,307200,14.78383436
128,10.0000,409600,19.28606566
128,10.0000,601600,27.54654022
128,10.0000,806400,39.28598017
128,10.0000,1203200,53.78774268
128,10.0000,1600000,72.80594412
128,10.0000,2406400,107.20137110
128,10.0000,3200000,140.29013270
128,10.0000,4800000,216.84508612
128,10.0000,6400000,280.16440016
128,10.0000,9600000,426.84400018
128,10.0000,12800000,574.40542398
128,12.0000,106496,5.96002854
128,12.0000,199680,11.24260907
128,12.0000,306176,14.27269679
128,12.0000,399360,22.61810005
128,12.0000,599040,26.44896666
128,12.0000,798720,34.81057889
128,12.0000,1198080,51.56083151
128,12.0000,1597440,68.54978014
128,12.0000,2409472,101.94573948
128,12.0000,3208192,135.51155620
128,12.0000,4805632,202.01686532
128,12.0000,6403072,397.68266551
128,12.0000,9597952,456.87150448
128,12.0000,12806144,676.55476642
128,14.0000,96768,10.43374551
128,14.0000,207360,9.82464073
128,14.0000,304128,13.72424687
128,14.0000,400896,18.38938036
128,14.0000,608256,25.93874059
128,14.0000,801792,33.72624199
128,14.0000,1202688,50.07862173
128,14.0000,1603584,65.92170672
128,14.0000,2405376,98.76804704
128,14.0000,3207168,130.40606567
128,14.0000,4796928,197.44963960
128,14.0000,6400512,265.38597539
128,14.0000,9607680,394.75274451
128,14.0000,12801024,529.30709926
128,16.0000,100352,5.33334752
128,16.0000,200704,9.24018628
128,16.0000,301056,13.14960103
128,16.0000,401408,18.16049297
128,16.0000,602112,24.86443028
128,16.0000,802816,32.70129178
128,16.0000,1204224,48.30667155
128,16.0000,1605632,63.78025926
128,16.0000,2408448,95.00389879
128,16.0000,3196928,126.75139736
128,16.0000,4802560,187.67227835
128,16.0000,6408192,250.87034211
128,16.0000,9605120,380.79836188
128,16.0000,12802048,523.63415586
128,18.0000,103936,6.74467772
128,18.0000,207872,9.38024134
128,18.0000,296960,12.61119751
128,18.0000,400896,16.58053395
128,18.0000,608768,24.40009662
128,18.0000,801792,31.47880210
128,18.0000,1202688,46.51114107
128,18.0000,1603584,61.49051354
128,18.0000,2405376,91.56333560
128,18.0000,3207168,121.67794828
128,18.0000,4810752,183.68883336
128,18.0000,6399488,241.92819887
128,18.0000,9606656,365.80668406
128,18.0000,12798976,499.63423071
128,20.0000,107520,6.18582473
128,20.0000,199680,9.42155640
128,20.0000,307200,13.38163906
128,20.0000,399360,17.49035684
128,20.0000,599040,23.99443629
128,20.0000,798720,32.02267467
128,20.0000,1198080,45.79544939
128,20.0000,1597440,60.31966273
128,20.0000,2411520,89.97216107
128,20.0000,3210240,120.89096089
128,20.0000,4807680,181.92843554
128,20.0000,6405120,246.98621177
128,20.0000,9600000,359.81956790
128,20.0000,12810240,477.17661537
192,0.0000,107520,9.52810995
192,0.0000,199680,14.25660713
192,0.0000,307200,20.20552124
192,0.0000,399360,24.39716269
192,0.0000,599040,34.87285641
192,0.0000,798720,45.87218008
192,0.0000,1198080,64.12218014
192,0.0000,1597440,85.07540065
192,0.0000,2411520,128.45733257
192,0.0000,3210240,175.35351414
192,0.0000,4807680,249.30762235
192,0.0000,6405120,342.14061483
