tpb,gpuA,nX,time
128,20.0000,1597440,4562.58444551
128,20.0000,2411520,6883.23105111
128,20.0000,3210240,9218.16802881
128,20.0000,4807680,13710.53372450
128,20.0000,6405120,18297.96526185
128,20.0000,9600000,27952.61085192
128,20.0000,12810240,36714.47603785
192,0.0000,107520,534.96690339
192,0.0000,199680,896.20570184
192,0.0000,307200,1382.03322730
192,0.0000,399360,1735.80323262
192,0.0000,599040,2595.91315789
192,0.0000,798720,3445.63161255
192,0.0000,1198080,5148.87663580
192,0.0000,1597440,6854.95220953
192,0.0000,2411520,10338.30090805
192,0.0000,3210240,13730.48595808
192,0.0000,4807680,20574.56729746
192,0.0000,6405120,27416.63063329
192,0.0000,9600000,41113.10185263
192,0.0000,12810240,54809.81385582
192,2.0000,96768,468.22353803
192,2.0000,209664,894.01089483
192,2.0000,306432,1305.85202622
192,2.0000,403200,1667.71911755
192,2.0000,596736,2484.65442626
192,2.0000,806400,3315.04000400
192,2.0000,1209600,4966.93818815
192,2.0000,1596672,6523.51108178
192,2.0000,2403072,9811.27979263
192,2.0000,3209472,13547.86178107
192,2.0000,4806144,19604.32856644
192,2.0000,6402816,26132.78521747
192,2.0000,9596160,39097.87035020
192,2.0000,12805632,52078.92444241
192,4.0000,101376,394.23939097
192,4.0000,202752,789.25912185
192,4.0000,304128,1190.75794069
192,4.0000,405504,1629.76554462
192,4.0000,608256,2359.59343494
192,4.0000,811008,3157.31830856
192,4.0000,1199616,4667.26456212
192,4.0000,1605120,6240.86522551
192,4.0000,2399232,9321.57638842
192,4.0000,3210240,12495.21414912
192,4.0000,4798464,18671.22703759
192,4.0000,6403584,24909.53474291
192,4.0000,9596928,37333.93518382
192,4.0000,12807168,50181.57740592
192,6.0000,105984,393.75545802
192,6.0000,211968,790.87814484
192,6.0000,300288,1123.85649687
192,6.0000,406272,1520.49619685
192,6.0000,600576,2228.40341468
192,6.0000,812544,3029.96577094
192,6.0000,1201152,4470.09259431
192,6.0000,1607424,6028.55722583
192,6.0000,2402304,9097.62699453
192,6.0000,3197184,11889.66635831
192,6.0000,4804608,17863.56927857
192,6.0000,6412032,23873.22221326
192,6.0000,9609216,35730.67395618
192,6.0000,12806400,47616.66583794
192,8.0000,110592,394.00113007
192,8.0000,202752,739.38509302
192,8.0000,313344,1115.18272016
192,8.0000,405504,1453.00134780
192,8.0000,608256,2166.49240129
192,8.0000,811008,2886.36458141
192,8.0000,1198080,4260.33631992
192,8.0000,1603584,5715.79135284
192,8.0000,2396160,8560.69806549
192,8.0000,3207168,11434.89182784
192,8.0000,4810752,17219.56001388
192,8.0000,6395904,22793.32922722
192,8.0000,9603072,34655.96578582
192,8.0000,12810240,45671.34687825
192,10.0000,96000,328.01587115
192,10.0000,211200,721.14350935
192,10.0000,307200,1048.10498537
192,10.0000,403200,1386.70552975
192,10.0000,614400,2102.43404385
192,10.0000,806400,2753.54942790
192,10.0000,1209600,4141.26835488
192,10.0000,1612800,5525.55287957
192,10.0000,2400000,8210.77413660
192,10.0000,3206400,10982.80143801
192,10.0000,4800000,16443.81384055
192,10.0000,6412800,22223.12994735
