eqs,tpb,gpuA,nX,time,Speed
EulerClassic,768,2.0,4190208,65271.79310538,64.19630594849744
EulerClassic,768,2.0,6285312,96570.52963429,65.08519756288288
EulerClassic,768,2.0,8380416,128750.31562284,65.09045014343509
EulerClassic,768,2.0,12604416,193987.75668576,64.97531707847854
EulerClassic,768,4.0,73728,588.92999996,125.18975091268501
EulerClassic,768,4.0,110592,848.88688001,130.27884233373615
EulerClassic,768,4.0,147456,1111.27779701,132.69049412914086
EulerClassic,768,4.0,221184,1634.290175,135.33949073639874
EulerClassic,768,4.0,258048,1881.81491332,137.12719469564502
EulerClassic,768,4.0,405504,2949.48759946,137.4828631502776
EulerClassic,768,4.0,516096,3725.34639185,138.53637909459144
EulerClassic,768,4.0,811008,5912.25142912,137.17413911145408
EulerClassic,768,4.0,1069056,7832.21270821,136.49476078188965
EulerClassic,768,4.0,1585152,19497.91964617,81.29851947109512
EulerClassic,768,4.0,2101248,29083.2789161,72.24935008400259
EulerClassic,768,4.0,3170304,44591.01421182,71.09737367578487
EulerClassic,768,4.0,4202496,59202.35434445,70.98528507074428
EulerClassic,768,4.0,6303744,89370.59107693,70.53488092714696
EulerClassic,768,4.0,8404992,118289.38380153,71.05449136587087
EulerClassic,768,4.0,12607488,177901.13999625,70.86794384940846
EulerClassic,768,6.0,79872,606.4361659,131.707184517044
EulerClassic,768,6.0,119808,868.99072474,137.87028628625038
EulerClassic,768,6.0,159744,1104.575634,144.62024607723694
EulerClassic,768,6.0,199680,1384.24656608,144.251757521398
EulerClassic,768,6.0,279552,1885.61873002,148.25478531231758
EulerClassic,768,6.0,399360,3175.46619068,125.76421099116799
EulerClassic,768,6.0,519168,3470.4096534,149.59847737034883
EulerClassic,768,6.0,798720,5359.3674573,149.03251295300953
EulerClassic,768,6.0,1078272,7270.68363536,148.30407346510967
EulerClassic,768,6.0,1597440,16406.33492036,97.36726744604015
EulerClassic,768,6.0,2116608,26820.01980868,78.91895737209647
EulerClassic,768,6.0,3154944,40997.9240244,76.95375010018381
EulerClassic,768,6.0,4193280,54736.63837259,76.60828513904195
EulerClassic,768,6.0,6309888,82051.53599651,76.90152199306038
EulerClassic,768,6.0,8386560,109655.53418072,76.4809552263761
EulerClassic,768,6.0,12579840,163316.03032891,77.02758862473485
EulerClassic,768,8.0,86016,598.00308401,143.83872307682216
EulerClassic,768,8.0,129024,858.21671919,150.339648616698
EulerClassic,768,8.0,129024,829.14035971,155.61177126286245
EulerClassic,768,8.0,215040,1370.81965533,156.86965033210953
EulerClassic,768,8.0,258048,1647.65184576,156.61561067287982
EulerClassic,768,8.0,387072,2416.58743945,160.17297519683174
EulerClassic,768,8.0,516096,3205.17197522,161.0197530709957
EulerClassic,768,8.0,817152,5046.06108232,161.9385866855782
EulerClassic,768,8.0,1075200,6697.9598132,160.52649313915714
EulerClassic,768,8.0,1591296,14248.64764647,111.68049343926559
EulerClassic,768,8.0,2107392,24102.43654251,87.43481167487553
EulerClassic,768,8.0,3139584,38663.02837025,81.20377870906285
EulerClassic,768,8.0,4214784,50939.85488197,82.74040061099211
EulerClassic,768,8.0,6322176,76089.42963859,83.08875529793175
EulerClassic,768,8.0,8386560,101023.17346225,83.01620026947442
EulerClassic,768,8.0,12601344,152519.92182296,82.62097075178951
EulerClassic,768,10.0,92160,600.86180947,153.3796932131387
EulerClassic,768,10.0,92160,600.70909153,153.41868684768764
EulerClassic,768,10.0,138240,843.19600192,163.94764643715166
EulerClassic,768,10.0,230400,1378.25398012,167.16802804367003
EulerClassic,768,10.0,276480,1624.56091967,170.1875236886542
EulerClassic,768,10.0,414720,2436.51489778,170.2103280295421
EulerClassic,768,10.0,552960,3194.22851909,173.1122230908927
EulerClassic,768,10.0,783360,4554.31526357,172.00390281852074
EulerClassic,768,10.0,1059840,6127.34525854,172.968872371415
EulerClassic,768,10.0,1566720,11451.54545524,136.8129748184425
EulerClassic,768,10.0,2119680,21781.64941614,97.31494431405808
EulerClassic,768,10.0,3179520,35731.46018115,88.98376903380354
EulerClassic,768,10.0,4193280,47110.37982593,89.00968354519567
EulerClassic,768,10.0,6312960,70937.96439604,88.9926861272102
EulerClassic,768,10.0,8386560,95205.9594501,88.08860336516668
EulerClassic,768,10.0,12579840,141252.657977,89.059138285726
EulerClassic,768,12.0,98304,602.03508897,163.2861635493452
EulerClassic,768,12.0,98304,604.40254211,162.6465693820806
EulerClassic,768,12.0,147456,836.95836501,176.1808067934636
EulerClassic,768,12.0,196608,1104.62635214,177.98597654230318
EulerClassic,768,12.0,294912,1631.12562353,180.8027510240237
EulerClassic,768,12.0,393216,2171.84201154,181.05184350917872
EulerClassic,768,12.0,540672,2943.69870966,183.67097088629976
EulerClassic,768,12.0,786432,4300.76161298,182.85877497290087
EulerClassic,768,12.0,1081344,5860.16217145,184.52458624237005
EulerClassic,768,12.0,1572864,10291.91767086,152.82516342443404
EulerClassic,768,12.0,2113536,19036.43980893,111.02580215700519
EulerClassic,768,12.0,3145728,33263.41199875,94.5702142678031
EulerClassic,768,12.0,4227072,45636.30814985,92.62519628275176
EulerClassic,768,12.0,6291456,66806.56506798,94.1742176625611
EulerClassic,768,12.0,8404992,88802.9698025,94.64764544128322
EulerClassic,768,12.0,12582912,132915.74053329,94.668336116658
EulerClassic,768,14.0,104448,616.23092131,169.49490262183156
EulerClassic,768,14.0,104448,617.90947481,169.0344690573268
EulerClassic,768,14.0,156672,843.47434477,185.74601702049583
EulerClassic,768,14.0,208896,1126.33453716,185.46532411828684
EulerClassic,768,14.0,261120,1356.32597316,192.52009116336282
EulerClassic,768,14.0,417792,2170.48380592,192.4879599932841
EulerClassic,768,14.0,522240,3173.4568856,164.5650213083834
EulerClassic,768,14.0,783360,5557.28123405,140.9610143896043
EulerClassic,768,14.0,1044480,5295.32762007,197.2455860976913
EulerClassic,768,14.0,1566720,8773.83366498,178.56732413943834
EulerClassic,768,14.0,2088960,17325.89617642,120.56865507730613
EulerClassic,768,14.0,3133440,33387.97343861,93.84936182968434
EulerClassic,768,14.0,4230144,42064.9950721,100.56209427219648
EulerClassic,768,14.0,6319104,62845.15307166,100.55037964176107
EulerClassic,768,14.0,8408064,83577.31745459,100.6022238577871
EulerClassic,768,14.0,12585984,125519.2743648,100.271325369688
EulerClassic,768,16.0,55296,371.87268517,148.69605164660499
EulerClassic,768,16.0,110592,666.9885462,165.80794472419385
EulerClassic,768,16.0,165888,898.95816283,184.5336155330854
EulerClassic,768,16.0,221184,1150.54945512,192.24206227356908
EulerClassic,768,16.0,276480,1400.31779896,197.44089534914042
EulerClassic,768,16.0,387072,1946.87362151,198.81721942474417
EulerClassic,768,16.0,552960,2712.05035123,203.89001986973258
EulerClassic,768,16.0,774144,3797.28273912,203.86788479685444
EulerClassic,768,16.0,1050624,5079.44198088,206.8384684685348
EulerClassic,768,16.0,1603584,8237.26220564,194.67439058842106
EulerClassic,768,16.0,2101248,15689.76090171,133.9247942121915
EulerClassic,768,16.0,3151872,29167.75690425,108.06014361497728
EulerClassic,768,16.0,4202496,39602.99548235,106.11560940820601
EulerClassic,768,16.0,6303744,59220.79203345,106.44477697021381
EulerClassic,768,16.0,8404992,79137.85162838,106.20697715511203
EulerClassic,768,16.0,12607488,118386.4861835,106.4943171001654
EulerClassic,768,18.0,58368,340.91620012,171.20922965659858
EulerClassic,768,18.0,116736,569.09218701,205.12669592835007
EulerClassic,768,18.0,116736,565.7565377,206.33610435077435
EulerClassic,768,18.0,233472,1108.6954637,210.5826240335144
EulerClassic,768,18.0,291840,1357.41693323,214.99658126818932
EulerClassic,768,18.0,408576,1879.38560139,217.39870716143395
EulerClassic,768,18.0,525312,2422.46996273,216.849747605539
EulerClassic,768,18.0,817152,3722.29181636,219.52926861040316
EulerClassic,768,18.0,1050624,4785.57729721,219.5396573392547
EulerClassic,768,18.0,1575936,7331.68814399,214.9485860622483
EulerClassic,768,18.0,2101248,13451.1790709,156.2129229656749
EulerClassic,768,18.0,3151872,27260.95130227,115.61856242843388
EulerClassic,768,18.0,4202496,37437.3197989,112.25418973832309
EulerClassic,768,18.0,6303744,56305.90490861,111.95529154946705
EulerClassic,768,18.0,8404992,75549.92563073,111.25083088872377
EulerClassic,768,18.0,12607488,111812.07765231,112.75604804701108
EulerClassic,768,20.0,61440,333.05710012,184.47287260311597
EulerClassic,768,20.0,122880,602.81385075,203.84402224188608
EulerClassic,768,20.0,122880,602.54235701,203.9358703507057
EulerClassic,768,20.0,184320,830.18671383,222.0223438046297
EulerClassic,768,20.0,307200,1375.06112185,223.4082508177489
EulerClassic,768,20.0,430080,1918.31454364,224.19680934281175
EulerClassic,768,20.0,552960,2463.78673207,224.43501006088277
EulerClassic,768,20.0,798720,3493.8230948,228.60917062136537
EulerClassic,768,20.0,1044480,4504.84453548,231.85705783489567
EulerClassic,768,20.0,1597440,6962.98092062,229.4189827907442
EulerClassic,768,20.0,2088960,12166.86365821,171.6925625767495
EulerClassic,768,20.0,3133440,25355.87510195,123.57846011629162
EulerClassic,768,20.0,4239360,35743.76656792,118.60417653367348
EulerClassic,768,20.0,6328320,53441.68329238,118.41543174038317
EulerClassic,768,20.0,8417280,71751.00855393,117.3123579673914
EulerClassic,768,20.0,12595200,106276.02473171,118.51403015681221
