tpb,gpuA,nX,time
384,75,614400,2663.85125735
384,75,798720,3442.18845878
384,75,1198080,5153.90826123
384,75,1597440,6875.14907784
384,75,2396160,10276.57450349
384,75,3194880,13715.89973175
384,75,4823040,20685.78108909
384,75,6420480,27478.84869733
384,75,9615360,41454.81811945
384,75,12810240,54758.82168800
384,80,122880,599.98808084
384,80,215040,956.64425975
384,80,307200,1354.21729277
384,80,399360,1729.82676319
384,80,614400,2666.52451779
384,80,798720,3435.67483797
384,80,1198080,5158.83735248
384,80,1597440,7037.40403766
384,80,2396160,10268.15530800
384,80,3194880,13691.12923189
384,80,4823040,20937.13923737
384,80,6420480,27638.93049230
384,80,9615360,41146.60147637
384,80,12810240,54756.20586405
384,85,122880,601.61865420
384,85,215040,957.43528277
384,85,307200,1354.48649920
384,85,399360,1733.27338601
384,85,614400,2679.70968018
384,85,798720,3441.31934264
384,85,1198080,5165.00552653
384,85,1597440,6861.77445783
384,85,2396160,10299.74643989
384,85,3194880,14128.93532130
384,85,4823040,20696.01073625
384,85,6420480,27525.64965733
384,85,9615360,41146.71985781
384,85,12810240,55082.17672822
384,90,122880,600.13504255
384,90,215040,958.17738425
384,90,307200,1356.44288763
384,90,399360,1731.71444072
384,90,614400,2663.53104007
384,90,798720,3432.56506813
384,90,1198080,5172.70591839
384,90,1597440,6845.80940103
384,90,2396160,10275.90087640
384,90,3194880,13654.23817483
384,90,4823040,20637.81172826
384,90,6420480,27438.08582189
384,90,9615360,41322.15485529
384,90,12810240,55034.28885073
384,95,122880,599.79960874
384,95,215040,957.70854956
384,95,307200,1354.88973724
384,95,399360,1730.20362854
384,95,614400,2664.23584923
384,95,798720,3439.05393251
384,95,1198080,5149.68587135
384,95,1597440,6854.25173669
384,95,2396160,10322.76617156
384,95,3194880,13706.32810094
384,95,4823040,20774.19614350
384,95,6420480,27929.66101693
384,95,9615360,41144.14432219
384,95,12810240,54743.07648246
384,100,122880,600.45522041
384,100,215040,960.23705586
384,100,307200,1357.11060157
384,100,399360,1731.09793474
384,100,614400,2662.34426902
384,100,798720,3442.02202306
384,100,1198080,5169.12246507
384,100,1597440,6865.17968853
384,100,2396160,10271.89687919
384,100,3194880,14296.77388025
384,100,4823040,22464.66164709
384,100,6420480,27482.74192135
384,100,9615360,41160.81710530
384,100,12810240,55149.24291265
512,,122880,607.93400432
512,,204800,924.33474492
512,,327680,1456.47806736
512,,409600,1789.96388180
512,,614400,2664.40146758
512,,819200,3526.54357751
512,,1228800,5279.99949797
512,,1597440,6856.97743514
512,,2416640,10350.39949541
512,,3194880,13662.15719221
512,,4792320,20507.44307538
512,,6430720,27485.92504455
512,,9625600,41556.54778394
512,,12820480,55135.77916039
512,5,122880,604.57949682
512,5,204800,917.11431742
512,5,327680,1442.68886652
512,5,409600,1774.57688066
512,5,614400,2661.28056683
512,5,819200,3523.46066696
512,5,1228800,5286.86035735
512,5,1597440,7035.32031427
512,5,2416640,10360.30430502
512,5,3194880,13673.70473842
512,5,4792320,20872.48256430
512,5,6430720,27779.11877880
512,5,9625600,41191.65466788
512,5,12820480,54788.22831841
512,10,122880,603.71391010
512,10,204800,921.38792388
512,10,327680,1443.45945834
512,10,409600,1782.70903416
512,10,614400,2662.99431678
512,10,819200,3524.57491681
512,10,1228800,5296.12076934
512,10,1597440,6860.01343032
512,10,2416640,10501.42121191
512,10,3194880,14131.62572620
512,10,4792320,20534.58507483
512,10,6430720,27493.54295277
512,10,9625600,41164.72372940
512,10,12820480,55342.25803179
512,15,122880,603.79838881
512,15,204800,917.45262034
512,15,327680,1443.72042269
512,15,409600,1774.75309465
512,15,614400,2668.89409007
512,15,819200,3683.92098850
512,15,1228800,5291.55321419
512,15,1597440,6865.58634819
512,15,2416640,10348.44651197
512,15,3194880,13672.30608594
512,15,4792320,20521.64543420
512,15,6430720,27485.43485844
512,15,9625600,41557.02563003
512,15,12820480,54893.06388578
512,20,122880,603.45826205
512,20,204800,920.39226244
512,20,327680,1444.04774377
512,20,409600,1773.54582896
512,20,614400,2663.75501330
512,20,819200,3520.84481468
512,20,1228800,5384.22951164
512,20,1597440,6858.32106198
512,20,2416640,10347.05014899
512,20,3194880,13705.73148597
512,20,4792320,21184.33542394
512,20,6430720,27543.24763858
512,20,9625600,41188.59554486
512,20,12820480,54791.56051297
512,25,122880,603.92202189
512,25,204800,917.63550881
512,25,327680,1445.58807369
512,25,409600,1781.99249785
512,25,614400,2660.60687136
512,25,819200,3534.79490150
512,25,1228800,5288.76006138
512,25,1597440,6855.86396139
512,25,2416640,10829.18998630
512,25,3194880,13671.96716213
512,25,4792320,20481.52289353
512,25,6430720,27477.41710239
512,25,9625600,41157.25882972
512,25,12820480,55163.86594779
512,30,122880,606.19235349
512,30,204800,917.31773379
512,30,327680,1442.38704039
512,30,409600,1774.31160895
512,30,614400,2660.51897779
512,30,819200,3523.09954663
512,30,1228800,5286.79951094
512,30,1597440,6842.71124192
512,30,2416640,10361.42833376
512,30,3194880,13690.01875476
512,30,4792320,20502.21466925
512,30,6430720,27495.62201401
512,30,9625600,41539.12852053
512,30,12820480,54830.03123663
512,35,122880,603.88240187
512,35,204800,917.83690732
512,35,327680,1447.22242840
512,35,409600,1772.88435710
512,35,614400,2666.38906517
512,35,819200,3618.77749674
512,35,1228800,5296.48293741
512,35,1597440,6844.31090485
512,35,2416640,10355.69782835
512,35,3194880,13860.68575084
512,35,4792320,21047.49906963
512,35,6430720,27467.02350366
512,35,9625600,41167.88886798
512,35,12820480,54781.42318316
512,40,122880,605.31039101
512,40,204800,918.81541690
512,40,327680,1442.23996904
512,40,409600,1780.76222073
512,40,614400,2663.39245718
512,40,819200,3520.56239111
512,40,1228800,5289.95537510
512,40,1597440,7232.08723745
512,40,2416640,10465.81729315
512,40,3194880,13680.21262654
512,40,4792320,20510.66122173
512,40,6430720,27472.77605037
512,40,9625600,41171.71349935
512,40,12820480,54996.56486791
512,45,122880,603.76517164
512,45,204800,921.97869283
512,45,327680,1444.00711482
512,45,409600,1787.67849381
512,45,614400,2665.48145252
512,45,819200,3535.11038702
512,45,1228800,5293.34686386
512,45,1597440,6856.05480491
512,45,2416640,10360.59755522
512,45,3194880,13672.12323627
512,45,4792320,20487.94595369
512,45,6430720,27520.13686889
512,45,9625600,41668.77813016
512,45,12820480,54790.32204797
512,50,122880,603.59442917
512,50,204800,932.20511917
512,50,327680,1538.67318295
512,50,409600,1844.99612078
512,50,614400,2666.75371677
512,50,819200,3523.16330342
512,50,1228800,5295.57757545
512,50,1597440,6843.88567849
512,50,2416640,10365.47690940
512,50,3194880,13972.32738479
512,50,4792320,20714.05008125
512,50,6430720,27486.56129309
512,50,9625600,41181.34248226
512,50,12820480,54780.03617221
512,55,122880,605.94869622
512,55,204800,926.12851101
512,55,327680,1442.34551893
512,55,409600,1773.57679543
512,55,614400,2660.91032730
512,55,819200,3526.04213792
512,55,1228800,5542.06470648
512,55,1597440,7085.86241429
512,55,2416640,10356.49686431
512,55,3194880,13672.12424520
512,55,4792320,20493.49007818
512,55,6430720,27537.67534159
512,55,9625600,41156.34772461
512,55,12820480,55242.84796168
512,60,122880,603.37219232
512,60,204800,918.55922559
512,60,327680,1442.53717735
512,60,409600,1774.99096996
512,60,614400,2660.48292785
512,60,819200,3518.50645772
512,60,1228800,5301.03186611
512,60,1597440,6858.96891324
512,60,2416640,10352.11270209
512,60,3194880,13654.20443472
512,60,4792320,20506.89274135
512,60,6430720,27488.26949392
512,60,9625600,41498.71893848
512,60,12820480,54855.40089042
512,65,122880,603.71825627
512,65,204800,917.64932343
512,65,327680,1446.49491025
512,65,409600,1774.50470316
512,65,614400,2661.00450729
512,65,819200,3520.28140333
512,65,1228800,5294.66720764
512,65,1597440,6849.42386579
512,65,2416640,10445.92928762
512,65,3194880,14061.58790148
512,65,4792320,20546.55924439
512,65,6430720,27535.61828285
512,65,9625600,41147.06496087
512,65,12820480,54803.27267045
512,70,122880,603.56404477
512,70,204800,916.97974131
512,70,327680,1442.64396901
512,70,409600,1776.67852646
512,70,614400,2712.46058401
512,70,819200,3915.96916597
512,70,1228800,5372.71526021
512,70,1597440,6842.53273842
512,70,2416640,10345.99449486
512,70,3194880,13697.39936975
512,70,4792320,20496.29685159
512,70,6430720,27502.27976746
512,70,9625600,41305.99411049
512,70,12820480,55001.28158989
512,75,122880,604.97344627
512,75,204800,917.64637424
512,75,327680,1447.84039973
512,75,409600,1773.59289955
512,75,614400,2664.08730143
512,75,819200,3528.20897630
512,75,1228800,5293.38570777
512,75,1597440,6840.14913471
512,75,2416640,10381.55689215
512,75,3194880,13661.29210995
512,75,4792320,20499.17669501
512,75,6430720,27492.53658112
512,75,9625600,41497.87935118
512,75,12820480,54907.14276675
512,80,122880,604.66308302
512,80,204800,917.09891179
512,80,327680,1445.18135736
512,80,409600,1774.73889198
512,80,614400,2662.71550208
512,80,819200,3523.53688019
512,80,1228800,5297.90107006
512,80,1597440,6933.44487809
